file_name,kingdom,phylum,class,order,score,highest_classification_rank,taxonomic_name_2,score_2,score_diff,year,month,day,hour,minute,second
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240722/cropped/20240722175808_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.810084342956543,order,Coleoptera,0.1493609547615051,0.6607233881950378,2024,7,22,17,58,8
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240722/cropped/20240722175823_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9739496111869812,order,Coleoptera,0.0070486790500581,0.9669009321369232,2024,7,22,17,58,23
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240722/cropped/20240722181628_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.9594476222991944,order,Diptera,0.0139558715745806,0.9454917507246136,2024,7,22,18,16,28
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240722/cropped/20240722181937_crop_0.jpg,Animalia,Arthropoda,Insecta,Hymenoptera,0.3582731485366821,order,Coleoptera,0.2179233729839325,0.1403497755527496,2024,7,22,18,19,37
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240722/cropped/20240722193337_crop_0.jpg,Animalia,Arthropoda,Collembola,Entomobryomorpha,0.8641798496246338,order,Coleoptera,0.0556221045553684,0.8085577450692654,2024,7,22,19,33,37
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240722/cropped/20240722193435_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.3248280882835388,order,Coleoptera,0.1678759753704071,0.1569521129131317,2024,7,22,19,34,35
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240722/cropped/20240722200023_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.7990690469741821,order,Coleoptera,0.1093752533197403,0.6896937936544418,2024,7,22,20,0,23
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240722/cropped/20240722200046_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.5463587045669556,order,Diptera,0.3048190772533417,0.2415396273136139,2024,7,22,20,0,46
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240722/cropped/20240722204634_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9572009444236756,order,Hemiptera,0.009608156979084,0.9475927874445916,2024,7,22,20,46,34
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723080132_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9648044109344482,order,Hymenoptera,0.0156255848705768,0.9491788260638714,2024,7,23,8,1,32
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723080506_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.5647477507591248,order,Hemiptera,0.1818630099296569,0.3828847408294678,2024,7,23,8,5,6
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723081604_crop_0.jpg,Animalia,Arthropoda,Insecta,Hymenoptera,0.5276484489440918,order,Diptera,0.3350467681884765,0.1926016807556152,2024,7,23,8,16,4
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723081912_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9031198024749756,order,Coleoptera,0.0629674717783927,0.8401523306965828,2024,7,23,8,19,12
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723082236_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9527972936630248,order,Coleoptera,0.037310142070055,0.91548715159297,2024,7,23,8,22,36
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723082305_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9109219908714294,order,Coleoptera,0.0677573531866073,0.8431646376848221,2024,7,23,8,23,5
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723082319_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.7334463000297546,order,Coleoptera,0.2001598626375198,0.5332864373922348,2024,7,23,8,23,19
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723082647_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9521344900131226,order,Coleoptera,0.0350552797317504,0.917079210281372,2024,7,23,8,26,47
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723082846_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.5051565766334534,order,Coleoptera,0.4170196950435638,0.0881368815898895,2024,7,23,8,28,46
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723082944_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9719796776771544,order,Coleoptera,0.0102888755500316,0.9616908021271228,2024,7,23,8,29,44
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723083114_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9564273953437804,order,Coleoptera,0.0226061660796403,0.93382122926414,2024,7,23,8,31,14
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723083546_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.897127091884613,order,Coleoptera,0.0743436366319656,0.8227834552526474,2024,7,23,8,35,46
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723085057_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9852354526519777,order,Coleoptera,0.005051780026406,0.9801836726255716,2024,7,23,8,50,57
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723085141_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9452336430549622,order,Coleoptera,0.0335986465215683,0.911634996533394,2024,7,23,8,51,41
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723085141_crop_1.jpg,Animalia,Arthropoda,Insecta,Hymenoptera,0.9591082334518432,order,Diptera,0.0236914809793233,0.93541675247252,2024,7,23,8,51,41
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723085257_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9878565669059752,order,Coleoptera,0.003128653159365,0.9847279137466104,2024,7,23,8,52,57
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723085753_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.6906563639640808,order,Entomobryomorpha,0.151996910572052,0.5386594533920288,2024,7,23,8,57,53
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723085808_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.984874963760376,order,Asterales,0.0074474490247666,0.9774275147356092,2024,7,23,8,58,8
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723091005_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.848129153251648,order,Hemiptera,0.0619525909423828,0.7861765623092651,2024,7,23,9,10,5
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723091021_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.6916269063949585,order,Coleoptera,0.232876643538475,0.4587502628564834,2024,7,23,9,10,21
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723093856_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.5301494002342224,order,Coleoptera,0.4484269320964813,0.081722468137741,2024,7,23,9,38,56
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723095541_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9387049078941344,order,Coleoptera,0.0278616640716791,0.9108432438224554,2024,7,23,9,55,41
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723095725_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9974402785301208,order,Coleoptera,0.0011552540818229,0.996285024448298,2024,7,23,9,57,25
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723095839_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9550454616546632,order,Coleoptera,0.0134194204583764,0.9416260411962868,2024,7,23,9,58,39
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723102414_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9928284287452698,order,Asterales,0.0015718885697424,0.9912565401755272,2024,7,23,10,24,14
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723103303_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.8947225213050842,order,Hymenoptera,0.0368674471974372,0.8578550741076469,2024,7,23,10,33,3
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723103411_crop_0.jpg,Animalia,Arthropoda,Insecta,Hymenoptera,0.4617057740688324,order,Diptera,0.2809388041496277,0.1807669699192047,2024,7,23,10,34,11
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723103426_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.840782642364502,order,Hymenoptera,0.0433296672999858,0.7974529750645161,2024,7,23,10,34,26
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723104229_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9136037230491638,order,Coleoptera,0.0617745257914066,0.8518291972577572,2024,7,23,10,42,29
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723104330_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9838590025901794,order,Coleoptera,0.0071519636549055,0.976707038935274,2024,7,23,10,43,30
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723105426_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.4659402966499328,order,Hemiptera,0.1838608384132385,0.2820794582366943,2024,7,23,10,54,26
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723110733_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9665484428405762,order,Coleoptera,0.0076821986585855,0.9588662441819906,2024,7,23,11,7,33
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723110833_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9772064685821532,order,Helotiales,0.0130236689001321,0.9641827996820213,2024,7,23,11,8,33
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723110907_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9733195304870604,order,Coleoptera,0.018971623852849,0.9543479066342117,2024,7,23,11,9,7
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723110921_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9605989456176758,order,Hymenoptera,0.013307549059391,0.9472913965582848,2024,7,23,11,9,21
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723110936_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.8731151819229126,order,Coleoptera,0.0969007387757301,0.7762144431471825,2024,7,23,11,9,36
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723111104_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9391708970069884,order,Coleoptera,0.0427562184631824,0.8964146785438061,2024,7,23,11,11,4
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723111300_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.704515814781189,order,Hemiptera,0.0810654833912849,0.623450331389904,2024,7,23,11,13,0
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723111817_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.4949748814105987,order,Coleoptera,0.2941978275775909,0.2007770538330078,2024,7,23,11,18,17
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723111937_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9278578162193298,order,Hymenoptera,0.051613587886095,0.8762442283332348,2024,7,23,11,19,37
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723112120_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9357381463050842,order,Hymenoptera,0.0377791412174701,0.8979590050876141,2024,7,23,11,21,20
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723112231_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9442039728164672,order,Coleoptera,0.0166740957647562,0.9275298770517112,2024,7,23,11,22,31
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723112245_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9484124779701232,order,Coleoptera,0.0277434047311544,0.9206690732389688,2024,7,23,11,22,45
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723112606_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9500816464424132,order,Coleoptera,0.0132034858688712,0.936878160573542,2024,7,23,11,26,6
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723112918_crop_1.jpg,Animalia,Arthropoda,Insecta,Hymenoptera,0.3573718070983886,order,Coleoptera,0.2442163527011871,0.1131554543972015,2024,7,23,11,29,18
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723112947_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.676021933555603,order,Coleoptera,0.255278468132019,0.420743465423584,2024,7,23,11,29,47
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723113025_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.8734825253486633,order,Coleoptera,0.0874318554997444,0.7860506698489189,2024,7,23,11,30,25
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723113139_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9397447109222412,order,Lepidoptera,0.0089814197272062,0.930763291195035,2024,7,23,11,31,39
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723113549_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.87237149477005,order,Coleoptera,0.1030925586819648,0.7692789360880852,2024,7,23,11,35,49
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723113634_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9480000138282776,order,Hymenoptera,0.0167536735534667,0.9312463402748108,2024,7,23,11,36,34
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723113940_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.8923344016075134,order,Coleoptera,0.0444278679788112,0.8479065336287022,2024,7,23,11,39,40
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723114154_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.3895500898361206,order,Coleoptera,0.3223322033882141,0.0672178864479065,2024,7,23,11,41,54
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723114208_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9949050545692444,order,Coleoptera,0.0014899707166478,0.9934150838525966,2024,7,23,11,42,8
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723114514_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9820150136947632,order,Coleoptera,0.0072212237864732,0.97479378990829,2024,7,23,11,45,14
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723115758_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.729277491569519,order,Cypriniformes,0.0756641179323196,0.6536133736371994,2024,7,23,11,57,58
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723120105_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.7515299916267395,order,Coleoptera,0.1420904397964477,0.6094395518302917,2024,7,23,12,1,5
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723121112_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9280127286911012,order,Lepidoptera,0.0265906024724245,0.9014221262186766,2024,7,23,12,11,12
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723124443_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.6976122856140137,order,Hymenoptera,0.2697769105434418,0.4278353750705719,2024,7,23,12,44,43
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723124618_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.824647843837738,order,Hymenoptera,0.0758868008852005,0.7487610429525375,2024,7,23,12,46,18
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723124704_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.8422659635543823,order,Coleoptera,0.0723272487521171,0.7699387148022652,2024,7,23,12,47,4
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723124718_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.6888114213943481,order,Hymenoptera,0.0914099588990211,0.597401462495327,2024,7,23,12,47,18
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723125254_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.7201771140098572,order,Percopsiformes,0.0583409704267978,0.6618361435830593,2024,7,23,12,52,54
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723131152_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.810661792755127,order,Coleoptera,0.140586569905281,0.6700752228498459,2024,7,23,13,11,52
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723134954_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9900753498077391,order,Coleoptera,0.0035032590385526,0.9865720907691866,2024,7,23,13,49,54
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723135919_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9404779076576232,order,Coleoptera,0.0355181023478508,0.9049598053097724,2024,7,23,13,59,19
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723141406_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.7782571911811829,order,Hymenoptera,0.1632000505924224,0.6150571405887604,2024,7,23,14,14,6
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723141406_crop_1.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.4271776676177978,order,Diptera,0.3629626929759979,0.0642149746417999,2024,7,23,14,14,6
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723141425_crop_0.jpg,Animalia,Arthropoda,Insecta,Hymenoptera,0.7317036986351013,order,Diptera,0.1399684250354766,0.5917352735996246,2024,7,23,14,14,25
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723141735_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9732184410095216,order,Coleoptera,0.014524046331644,0.9586943946778774,2024,7,23,14,17,35
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723143640_crop_0.jpg,Animalia,Arthropoda,Collembola,Poduromorpha,0.3759132027626037,order,Coleoptera,0.2839732766151428,0.0919399261474609,2024,7,23,14,36,40
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723145838_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.6501027345657349,order,Hymenoptera,0.1077334731817245,0.5423692613840103,2024,7,23,14,58,38
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723145928_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.5084025263786316,order,Coleoptera,0.3808054029941559,0.1275971233844757,2024,7,23,14,59,28
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723150022_crop_0.jpg,Animalia,Arthropoda,Insecta,Plecoptera,0.6255800127983093,order,Hymenoptera,0.2139208912849426,0.4116591215133667,2024,7,23,15,0,22
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723150645_crop_0.jpg,Animalia,Arthropoda,Insecta,Hymenoptera,0.9681023955345154,order,Coleoptera,0.0106846960261464,0.957417699508369,2024,7,23,15,6,45
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723152037_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9426750540733336,order,Coleoptera,0.0402041971683502,0.9024708569049836,2024,7,23,15,20,37
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723152732_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9798155426979064,order,Coleoptera,0.0093532316386699,0.9704623110592364,2024,7,23,15,27,32
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723152908_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.3578836917877197,order,Diptera,0.3382609784603119,0.0196227133274078,2024,7,23,15,29,8
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723153513_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.893943190574646,order,Hemiptera,0.0557035841047763,0.8382396064698696,2024,7,23,15,35,13
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723154653_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.9750491380691528,order,Hymenoptera,0.0068558068014681,0.9681933312676848,2024,7,23,15,46,53
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723160614_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.4906832277774811,order,Coleoptera,0.1833133399486541,0.3073698878288269,2024,7,23,16,6,14
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723161018_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.5419299602508545,order,Hymenoptera,0.2691947817802429,0.2727351784706116,2024,7,23,16,10,18
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723161411_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.6951285004615784,order,Hymenoptera,0.245937705039978,0.4491907954216003,2024,7,23,16,14,11
/Volumes/Untitled 1/DIOPSIS-384_analyzed/photos/20240723/cropped/20240723162425_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.998763382434845,order,Hemiptera,0.0003828463668469,0.998380536067998,2024,7,23,16,24,25
